1957,Ford,Thunderbird,"$73,000","2,193",2
1957,Chevrolet,Corvette,"$115,000","12,166",6
1957,Chevrolet,210,"$47,000","3,132",3
1957,Jaguar,XK140,"$150,000","4,714",3
1957,Chevrolet,210,"$30,000",728,1
1957,Chevrolet,210,"$45,000","5,640",3
1957,Chevrolet,Cameo,"$95,000","6,226",2
1957,Chevrolet,Bel,"$58,000","4,271",3
1957,Chevrolet,210,"$30,000","3,857",2
1957,Chevrolet,150,"$59,000","5,201",1
1957,Ford,Thunderbird,"$47,000","5,367",3
1957,Chevrolet,Bel,"$46,000","8,405",6
1957,Chevrolet,Bel,"$73,000","5,866",4
1957,Chevrolet,Bel,"$50,000","5,967",7
1957,Chevrolet,3100,"$49,000","3,065",3
1957,Ford,Thunderbird,"$50,000","3,026",1
1957,GMC,100,"$117,000","5,094",0
1957,Ford,Thunderbird,"$42,000","1,466",1
1957,Chevrolet,Bel,"$55,000","3,182",1
1957,Chevrolet,Bel,"$76,000","17,431",7
1958,Chevrolet,Impala,"$59,000","11,027",1
1958,Chevrolet,Corvette,"$98,000","3,011",1
1958,Race,Craft,"$16,000","13,650",0
1958,Ford,Thunderbird,"$47,000","10,543",2
1958,BMW,Isetta,"$32,000","11,646",1
1958,Ford,Fairlane,"$33,000","10,858",3
1958,Chevrolet,Corvette,"$96,000","8,506",4
1958,Ford,F100,"$24,000","6,213",5
1958,Ford,Fairlane,"$37,000","4,561",5
1958,Chevrolet,Impala,"$65,000","6,882",2
1958,Bentley,S1,"$46,000","8,988",6
1958,Morgan,Plus,"$36,000","1,133",1
1958,Cadillac,Sixty,"$30,000","10,892",2
1958,Chevrolet,Bel,"$42,000","4,635",4
1958,Chevrolet,Apache,"$46,000","8,775",3
1958,Pontiac,Star,"$33,000","2,634",5
1958,Cadillac,DeVille,"$69,000","5,447",1
1958,Chevrolet,Biscayne,"$42,000","1,025",2
1958,Morris,Minor,"$47,000","7,632",0
1958,Oldsmobile,Dynamic,"$95,000","8,976",3
1958,Ford,300,"$32,000","9,624",8
1959,Ford,Galaxie,"$40,000","7,537",4
1959,Studebaker,Lark,"$17,500","3,162",0
1959,Ford,Fairlane,"$26,000","3,434",2
1959,Ford,Thunderbird,"$29,000","2,292",1
1959,Chevrolet,Corvette,"$68,000","7,487",2
1959,MG,MGA,"$21,000","11,496",2
1959,Chevrolet,Apache,"$33,000","3,586",0
1959,Chevrolet,El,"$104,000","8,698",6
1959,Plymouth,Suburban,"$20,000","9,030",7
1959,Ford,F100,"$24,000","2,224",2
1959,Chevrolet,Apache,"$98,000","2,281",1
1959,DeSoto,Fireflite,"$29,000","2,348",2
1959,Ford,Fairlane,"$22,000","4,282",0
1959,Mercedes-Benz,180,"$22,000","6,689",3
1959,Chrysler,300E,"$70,000","6,100",1
1959,Edsel,Ranger,"$14,000","7,288",2
1960,Chevrolet,Corvette,"$117,000","6,555",7
1960,Austin,Healey,"$18,000","5,970",2
1960,Triumph,TR3,"$25,000","10,626",3
1960,Ford,Thunderbird,"$34,000","2,888",2
1960,Chevrolet,Parkwood,"$76,000","3,506",2
1960,Buick,LeSabre,"$24,000","8,386",3
1960,Austin,Healey,"$20,000","5,376",1
1960,MG,Roadster,"$26,000","7,818",4
1960,Chevrolet,Impala,"$85,000","4,868",0
1960,Ford,Galaxie,"$37,000","6,022",2
1960,Chevrolet,Corvette,"$72,000","7,829",3
1960,Pontiac,Ventura,"$48,000","6,473",1
1960,Volkswagen,Beetle,"$30,000","6,272",2
1960,Porsche,356B,"$78,000","2,904",0
1960,Pontiac,Bonneville,"$25,000","8,267",3
1960,Willys,Wagon,"$32,000","3,192",1
1960,Chevrolet,Impala,"$46,000","7,135",3
1960,Ford,Thunderbird,"$43,000","7,346",7
1960,Pontiac,Ventura,"$45,000","4,551",1
1961,Oldsmobile,98,"$39,000","8,065",3
1961,Willys,Overland,"$59,000","2,463",1
1961,Chevrolet,Bel,"$33,000","3,097",0
1961,Ford,Fairlane,"$26,000","4,123",0
1961,Ford,Falcon,"$26,000","14,784",9
1961,Oldsmobile,Starfire,"$64,000","8,395",1
1961,Chevrolet,Impala,"$115,000","4,006",0
1961,Volkswagen,Transporter,"$130,000","8,967",5
1961,Chevrolet,Biscayne,"$32,000","1,799",0
1961,Ford,Falcon,"$32,000","1,771",0
1961,Volkswagen,Dune,"$18,000","10,662",3
1961,Chevrolet,Corvette,"$42,000","22,424",12
1961,Pontiac,Bonneville,"$59,000","7,749",3
1961,Chevrolet,Corvair,"$49,000","2,899",0
1961,Chevrolet,Corvette,"$99,000","6,893",4
1961,Ford,Thunderbird,"$26,000","4,949",1
1961,Ford,F100,"$77,000","1,500",1
1961,Chevrolet,Corvette,"$78,000","5,275",0
1961,Austin,Healey,"$75,000","4,635",1
1961,Chevrolet,Corvette,"$104,000","3,927",2
1961,Jaguar,Mark,"$24,000","3,361",7
1962,Chevrolet,Nova,"$47,000","9,174",0
1962,Chevrolet,Nova,"$39,000","6,402",7
1962,Ford,Thunderbird,"$22,000","6,369",3
1962,Chevrolet,Corvette,"$59,000","7,515",8
1962,Oldsmobile,Starfire,"$25,000","6,521",2
1962,Pontiac,Catalina,"$82,000","10,013",3
1962,Pontiac,Tempest,"$24,000","6,459",1
1962,Ford,Galaxie,"$16,500","3,616",1
1962,Plymouth,Fury,"$34,000","5,034",1
1962,Oldsmobile,Cutlass,"$14,500","5,827",7
1962,Chevrolet,Biscayne,"$33,000","2,780",0
1962,Oldsmobile,Jetfire,"$44,000","10,297",1
1962,Ford,Thunderbird,"$14,500","6,938",7
1962,Chevrolet,Corvette,"$90,000","4,029",1
1962,Ford,Thunderbird,"$56,000","2,386",0
1962,Chevrolet,Nova,"$78,000","2,979",0
1962,Pontiac,Bonneville,"$17,000","10,568",6
1962,Chevrolet,Corvette,"$110,000","6,012",1
1962,Chevrolet,Bel,"$37,000","2,342",0
1962,Ford,Galaxie,"$29,000","2,623",0
1962,Chevrolet,Corvair,"$15,500",797,1
1962,Oldsmobile,Starfire,"$32,000","3,039",1
1962,Chevrolet,C10,"$37,000","2,062",0
1962,Ford,Thunderbird,"$20,000","3,802",1
1962,Chevrolet,Corvette,"$59,000","7,786",2
1962,Chevrolet,Corvette,"$85,000","8,796",5
1962,Austin,Healey,"$8,000","25,168",7
1962,Chevrolet,Corvette,"$58,000","6,096",4
1962,Ford,Falcon,"$10,000","6,865",0
1962,International,Scout,"$20,000","14,230",8
1962,Chevrolet,Bel,"$78,000","1,861",1
1962,Lincoln,Continental,"$63,000","2,788",5
1962,AMC,Rambler,"$19,000","4,776",3
1962,Mercury,Comet,"$20,000","2,453",2
1962,Chevrolet,Corvette,"$66,000","4,161",3
1962,Chevrolet,Bel,"$94,000","5,263",2
1962,Chevrolet,Corvette,"$72,000","14,008",7
1962,Oldsmobile,Cutlass,"$26,000","1,404",1
1963,Ford,Thunderbird,"$43,000","7,491",8
1963,Chevrolet,Nova,"$51,000","3,620",0
1963,Chevrolet,C10,"$25,000","3,592",0
1963,Chevrolet,Suburban,"$69,000","5,763",2
1963,Chevrolet,Bel,"$98,000","3,192",1
1963,Ford,Galaxie,"$78,000","4,820",0
1963,Mercury,Comet,"$17,000","8,721",4
1963,MG,Midget,"$20,000","3,605",3
1963,Ford,Galaxie,"$20,000","3,154",2
1963,Ford,Thunderbird,"$25,000","1,992",0
1963,Ford,Thunderbird,"$24,000","2,612",1
1963,Chevrolet,Corvette,"$72,000",660,0
1963,Chevrolet,Corvette,"$56,000","9,673",5
1963,Pontiac,Bonneville,"$46,000","3,049",2
1963,Chevrolet,Nova,"$38,000","1,688",0
1963,Chevrolet,Nova,"$46,000",354,0
1963,Ford,Thunderbird,"$22,000","2,637",0
1963,Morgan,4-4,"$41,000","2,743",1
1963,Buick,Electra,"$45,000","1,267",1
1963,Ford,Thunderbird,"$29,000","6,751",1
1963,Chevrolet,C10,"$41,000","5,013",2
1963,Chevrolet,Nova,"$58,000","6,266",4
1963,Volkswagen,Transporter,"$60,000","4,048",1
1963,Cadillac,Ambulance,"$52,000","7,489",2
1963,Chevrolet,Impala,"$49,000","9,892",5
1963,Ford,Falcon,"$25,000","3,619",1
1963,Chrysler,Imperial,"$26,000","1,246",1
1963,Buick,Skylark,"$19,000","3,526",4
1963,Ford,F600,"$26,000","2,573",2
1963,Rolls,Royce,"$45,000","11,352",4
1963,Pontiac,Grand,"$25,000","10,116",4
1963,Rambler,American,"$19,000","2,906",2
1963,Chevrolet,Nova,"$33,000","1,463",0
1963,Ford,Thunderbird,"$24,000","6,003",2
1963,Chevrolet,Impala,"$100,000","1,144",0
1963,Pontiac,Lemans,"$33,000","3,653",0
1963,Sunbeam,Alpine,"$13,000",140,0
1963,Ford,Galaxie,"$18,000",172,1
1963,Imperial,Crown,"$52,000","1,747",1
1963,Ford,Falcon,"$33,000","5,928",1
1963,Oldsmobile,Cutlass,"$17,000","5,733",3
1963,Dodge,Polara,"$69,000","5,901",1
1963,Chevrolet,Bel,"$33,000","1,134",1
1963,Volkswagen,Dune,"$22,000","2,137",3
1963,Ford,Thunderbird,"$33,000","5,417",3
1963,Ford,Thunderbird,"$32,000","2,219",3
1963,Plymouth,Valiant,"$20,000","4,073",4
1963,Jaguar,Mark,"$47,000","1,675",0
1963,Chevrolet,C10,"$33,000","2,697",1
1963,Chevrolet,Corvette,"$312,000","10,535",4
1963,Chevrolet,Impala,"$39,000","14,849",9
1964,Chevrolet,Impala,"$81,000","6,236",2
1964,Chevrolet,Corvette,"$52,000","3,931",0
1964,Triumph,TR4,"$50,000","4,839",2
1964,Pontiac,GTO,"$50,000","9,413",6
1964,Chevrolet,C10,"$50,000","1,172",1
1964,Chevrolet,Corvair,"$12,500","1,361",3
1964,Chevrolet,Impala,"$30,000","7,304",4
1964,Chevrolet,C10,"$22,000","5,349",5
1964,Ford,Fairlane,"$19,000","5,349",4
1964,Ford,Galaxie,"$29,000","7,654",4
1964,Ford,Thunderbird,"$15,000","8,344",2
1964,Ford,Mustang,"$49,000","9,268",2
1964,Jeep,CJ5,"$19,000","3,517",0
1964,Dodge,Polara,"$46,000","9,274",4
1964,Ford,Fairlane,"$42,000","6,624",5
1964,Dodge,Coronet,"$46,000","2,348",1
1964,Pontiac,Grand,"$36,000","8,407",4
1964,Ford,Falcon,"$46,000","2,539",1
1964,Austin,Mini,"$59,000","1,848",0
1964,Valiant,Signet,"$17,500","2,293",0
1964,Chevrolet,Impala,"$57,000","3,654",0
1964,Ford,F100,"$27,000","10,104",3
1964,Chevrolet,Corvair,"$15,000","7,283",3
1964,Ford,Ranchero,"$13,500","8,480",5
1964,Ford,Falcon,"$36,000","15,056",7
1964,Pontiac,GTO,"$49,000","5,223",0
1964,Dodge,Polara,"$37,000","20,884",10
1964,Pontiac,Catalina,"$46,000","5,378",1
1964,Ford,Galaxie,"$29,000","7,049",3
1964,Pontiac,Bonneville,"$51,000","1,107",0
1964,Chevrolet,Bel,"$72,000","5,614",1
1964,Buick,Riviera,"$39,000","2,481",2
1964,Chevrolet,Impala,"$61,000","6,451",1
1964,Pontiac,GTO,"$50,000","3,424",1
1964,Plymouth,Sport,"$39,000","5,248",1
1964,Mercedes-Benz,230SL,"$86,000","1,554",0
1964,Ford,Galaxie,"$29,000","5,630",4
1964,Pontiac,GTO,"$86,000","1,950",1
1964,Mercedes-Benz,220SB,"$15,500",79,0
1964,Chevrolet,Impala,"$33,000","8,922",2
1964,Pontiac,GTO,"$85,000","10,943",2
1964,Chevrolet,Corvair,"$20,000","2,439",3
1964,Chevrolet,Impala,"$39,000","9,986",3
1964,Chevrolet,Corvette,"$111,000","1,442",0
1964,Chevrolet,Corvette,"$78,000","6,033",2
1964,Ford,Thunderbird,"$19,000","6,637",5
1964,Lincoln,Continental,"$130,000","13,304",8
1964,Ford,Galaxie,"$52,000","8,643",12
1964,Ford,Galaxie,"$39,000","2,713",2
1964,Buick,Electra,"$20,000","12,943",7
1964,Ford,Fairlane,"$28,000","7,907",4
1964,Chevrolet,Corvette,"$49,000","11,910",9
1964,Chevrolet,Nova,"$49,000","4,934",0
1964,Cadillac,Coupe,"$26,000","7,521",5
1964,Volkswagen,Bus,"$29,000","6,500",1
1964,Imperial,Crown,"$26,000","6,514",1
1964,Chevrolet,Corvair,"$15,500","4,274",1
1964,Chevrolet,C20,"$19,000","8,185",9
1965,Dodge,Dart,"$32,000","6,583",0
1965,Chevrolet,Impala,"$52,000","3,360",1
1965,Ford,Mustang,"$45,000","6,386",1
1965,Ford,Mustang,"$55,000","19,490",8
1965,Pontiac,GTO,"$48,000","11,527",4
1965,Ford,Mustang,"$24,000","4,522",1
1965,Sunbeam,Tiger,"$83,000","22,489",3
1965,Pontiac,Lemans,"$37,000","7,432",9
1965,Rootes,Sunbeam,"$17,000",533,0
1965,Chevrolet,Chevelle,"$43,000","15,445",9
1965,Ford,Mustang,"$95,000","6,255",1
1965,Dodge,Coronet,"$78,000","4,527",2
1965,Pontiac,GTO,"$39,000","21,549",19
1965,Factory,Five,"$89,000","7,138",4
1965,Pontiac,GTO,"$38,000","4,976",3
1965,International,1200,"$27,000","5,374",4
1965,Sunbeam,Tiger,"$78,000","1,288",2
1965,Ford,Mustang,"$19,000","9,714",4
1965,Austin,Healey,"$59,000","1,758",2
1965,Cadillac,DeVille,"$39,000","4,794",4
1965,Ford,Mustang,"$52,000","6,241",2
1965,Ford,Mustang,"$21,000","2,542",0
1965,Chevrolet,C10,"$52,000","2,704",1
1965,Pontiac,GTO,"$56,000","7,195",5
1965,Shelby,Cobra,"$423,000","22,223",4
1965,Triumph,TR4,"$26,000","8,250",3
1965,Chevrolet,Nova,"$30,000","6,631",2
1965,Ford,Falcon,"$13,500","2,002",1
1965,Oldsmobile,F85,"$52,000","4,586",2
1965,Ford,Mustang,"$70,000","6,706",1
1965,Rolls,Royce,"$65,000","4,657",0
1965,Ford,Mustero,"$25,000","10,249",2
1965,Chrysler,Newport,"$33,000","4,909",2
1965,Chevrolet,Corvette,"$63,000","5,060",1
1965,Ford,Galaxie,"$39,000","2,354",1
1965,Chevrolet,Impala,"$50,000","19,400",15
1965,Ford,Mustang,"$50,000","4,904",2
1965,Cobra,Replica,"$59,000","9,584",4
1965,Pontiac,GTO,"$49,000",887,1
1965,Volkswagen,Beetle,"$17,500","3,004",0
1965,Oldsmobile,Cutlass,"$29,000","8,768",4
1965,Ford,Mustang,"$32,000","1,660",1
1965,Ford,Mustang,"$32,000","6,220",6
1965,Ford,Mustang,"$35,000","1,698",0
1965,Pontiac,Tempest,"$34,000","9,951",11
1965,Cobra,Roadster,"$52,000","4,685",2
1965,Ford,Ranchero,"$17,000","1,515",3
1965,Ford,Mustang,"$46,000","1,730",0
1965,Factory,Five,"$65,000","6,690",1
1965,Chevrolet,Malibu,"$37,000","6,391",2
1965,Buick,Skylark,"$46,000","3,183",0
1965,Chevrolet,Impala,"$59,000","5,727",2
1965,GMC,1000,"$33,000","2,948",0
1965,Ford,Mustang,"$50,000","1,227",1
1965,AC,Cobra,"$52,000","11,762",1
1965,Ford,Cobra,"$104,000",848,0
1965,Austin,Healey,"$24,000","4,337",3
1965,Pontiac,Bonneville,"$39,000",471,1
1965,Chevrolet,Impala,"$35,000","7,533",4
1965,Oldsmobile,Starfire,"$28,000","5,301",1
1965,Chrysler,300,"$50,000","6,845",6
1965,Dodge,Coronet,"$34,000","8,803",2
1965,Chevrolet,Corvette,"$104,000","2,328",2
1965,Buick,Riviera,"$38,000","18,936",14
1965,Chevrolet,Malibu,"$42,000","1,004",0
1965,Chevrolet,Nova,"$30,000","9,963",4
1965,Pontiac,Lemans,"$48,000","4,851",1
1965,Chevrolet,El,"$38,000","8,235",4
1965,Pontiac,GTO,"$91,000","7,759",2
1965,Mercury,Montego,"$17,000","6,730",4
1965,Cadillac,DeVille,"$20,000","20,787",11
1965,Chevrolet,C10,"$34,000","4,053",2
1965,Ford,Mustang,"$55,000","1,574",1
1965,Chevrolet,Corvette,"$85,000","3,994",4
1965,Chevrolet,Chevelle,"$65,000","8,315",4
1965,Pontiac,Catalina,"$51,000","5,830",1
1965,International,Scout,"$50,000","3,685",0
1965,Chevrolet,K10,"$43,000","3,320",1
1965,Chevrolet,Corvair,"$14,500","1,738",1
1965,Chevrolet,Nova,"$25,000","8,707",0
1965,Ford,Mustang,"$41,000","18,071",7
1965,Chevrolet,Corvette,"$56,000","7,347",5
1965,Shelby,Cobra,"$78,000","4,758",0
1965,Mercedes-Benz,220S,"$18,000","5,848",3
1965,AC,Cobra,"$65,000","2,624",0
1965,Chevrolet,Chevelle,"$59,000","9,565",10
1965,Ford,Mustang,"$26,000","3,596",4
1965,Dodge,Coronet,"$51,000","3,240",0
1965,Ford,Mustang,"$26,000","9,792",5
1965,GMC,Panel,"$16,500","3,884",0
1965,AC,Cobra,"$75,000","3,230",1
1965,MG,B,"$26,000",477,2
1965,Ford,Mustang,"$40,000","5,126",1
1965,Plymouth,Satellite,"$33,000","15,984",5
1965,Ford,Thunderbird,"$20,000","7,965",7
1965,Chevrolet,Impala,"$41,000","6,223",3
1965,Chevrolet,Chevelle,"$62,000","2,814",1
1965,Chevrolet,Chevelle,"$41,000","26,698",14
1965,Shelby,Cobra,"$42,000","9,721",7
1966,Chevrolet,C10,"$29,000","9,348",1
1966,Ford,Mustang,"$59,000","6,037",6
1966,Ford,Thunderbird,"$30,000","4,790",4
1966,Chevrolet,Chevelle,"$65,000","8,800",4
1966,Ford,Bronco,"$75,000","3,054",1
1966,Plymouth,Barracuda,"$45,000","4,974",2
1966,Ford,Mustang,"$28,000","7,874",3
1966,Ford,Ranchero,"$26,000","2,372",0
1966,Ford,Mustang,"$39,000","5,830",0
1966,Oldsmobile,Dynamic,"$33,000","11,976",11
1966,Pontiac,Lemans,"$33,000","4,624",1
1966,Plymouth,Belvedere,"$38,000","10,915",5
1966,Chevrolet,El,"$24,000","8,949",4
1966,Ford,F100,"$16,000","7,116",6
1966,Ford,Mustang,"$39,000","2,112",2
1966,Ford,Mustang,"$26,000","6,263",1
1966,Dodge,Dart,"$27,000","18,139",6
1966,AC,Cobra,"$56,000","9,851",2
1966,Ford,Ranchero,"$24,000","1,889",3
1966,Mercury,Comet,"$26,000","7,684",5
1966,Dodge,Coronet,"$26,000","6,451",2
1966,Chevrolet,Corvette,"$85,000","5,554",1
1966,Ford,Mustang,"$29,000","11,485",6
1966,Ford,Fairlane,"$94,000","7,893",2
1966,Chevrolet,Corvair,"$33,000","1,588",1
1966,Ford,Galaxie,"$14,500","1,565",0
1966,Ford,F100,"$24,000","12,110",8
1966,Dodge,Charger,"$35,000","8,359",8
1966,Ford,Mustang,"$29,000","4,742",5
1966,Chevrolet,Pickup,"$55,000","2,496",1
1966,Chevrolet,Chevelle,"$76,000","8,255",5
1966,Toyota,Land,"$63,000","3,377",2
1966,Ford,Mustang,"$39,000","1,591",0
1966,Ford,Mustang,"$30,000","1,714",1
1966,Ford,F100,"$33,000","3,289",0
1966,AC,Cobra,"$92,000","10,411",0
1966,Ford,Thunderbird,"$21,500","3,950",1
1966,Chevrolet,Corvair,"$23,000","6,144",2
1966,Chevrolet,Chevelle,"$87,000","11,543",4
1966,Chevrolet,C10,"$52,000","4,706",1
1966,Buick,Riviera,"$30,000","14,498",9
1966,Chevrolet,Chevelle,"$38,000","5,883",5
1966,Pontiac,GTO,"$76,000","1,669",0
1966,Ford,Galaxie,"$22,000","5,012",5
1966,Ford,Galaxie,"$25,000","3,134",3
1966,Pontiac,Bonneville,"$42,000","2,536",3
1966,Chevrolet,Chevelle,"$51,000","3,706",2
1966,Ford,Thunderbird,"$52,000","16,041",6
1966,Chevrolet,Chevelle,"$56,000","6,274",2
1966,Chevrolet,Corvette,"$65,000","3,926",1
1966,Chevrolet,Corvette,"$78,000","4,739",3
1966,Chevrolet,Chevelle,"$49,000","11,315",8
1966,Chevrolet,Nova,"$59,000","6,160",0
1966,Ford,Mustang,"$21,000","8,573",5
1966,Ford,Mustang,"$37,000","3,085",3
1966,Volkswagen,Beetle,"$13,500","6,789",2
1966,Chevrolet,Corvette,"$91,000","3,645",0
1966,Dodge,Coronet,"$48,000","17,633",14
1966,Ford,Mustang,"$28,000",219,1
1966,Chevrolet,Nova,"$26,000","8,562",3
1966,Chevrolet,Chevelle,"$64,000","4,616",2
1966,Ford,Mustang,"$20,000","4,853",3
1966,Mercury,Comet,"$36,000","5,240",1
1966,Ford,Mustang,"$26,000","3,770",2
1966,Chevrolet,Nova,"$45,000","9,501",6
1966,Ford,Mustang,"$32,000","6,535",5
1966,Jeep,CJ5,"$20,000","1,538",1
1966,Chevrolet,Caprice,"$33,000","4,102",3
1966,Datsun,SPL,"$11,000","2,652",0
1966,Ford,Mustang,"$39,000","1,438",2
1966,Chevrolet,Chevelle,"$43,000","17,472",8
1966,Ford,Mustang,"$31,000","3,400",1
1966,Ford,Thunderbird,"$19,500","2,420",2
1966,Pontiac,GTO,"$94,000","2,825",1
1966,Ford,Cobra,"$55,000","15,099",5
1966,Ford,Mustang,"$32,000","6,738",6
1966,Chevrolet,Corvette,"$92,000","8,311",8
1966,Chevrolet,Corvette,"$75,000","4,070",1
1966,Chevrolet,C10,"$28,000","5,024",3
1966,Ford,Galaxie,"$29,000","2,120",4
1966,Shelby,Cobra,"$52,000","5,922",2
1966,Oldsmobile,98,"$29,000","4,899",1
1966,Lincoln,Continental,"$49,000","2,380",3
1966,Ford,Mustang,"$27,000","7,476",1
1966,Chevrolet,Chevelle,"$68,000","7,694",1
1966,Pontiac,GTO,"$76,000","4,229",1
1966,Ford,Thunderbird,"$24,000","1,896",2
1966,Chevrolet,Corvette,"$117,000","3,721",1
1966,Dodge,Coronet,"$21,000","4,477",1
1966,Lincoln,Continental,"$56,000","2,801",5
1966,Chevrolet,El,"$30,000","5,479",3
1966,Ford,Mustang,"$30,000","7,686",4
1966,Chevrolet,Nova,"$111,000","5,860",0
1966,Dodge,Dart,"$13,000","12,279",7
1966,Chevrolet,Malibu,"$19,000","5,481",2
1966,Ford,Fairlane,"$46,000","11,229",2
1966,Ford,Mustang,"$48,000","6,521",7
1966,Chevrolet,Chevelle,"$39,000","12,144",7
1966,Pontiac,GTO,"$60,000","6,622",5
1966,Chevrolet,C10,"$18,000","10,715",4
1966,Chevrolet,Nova,"$46,000","3,392",2
1966,Ford,Mustang,"$33,000","1,229",0
1966,Chevrolet,Chevelle,"$50,000","10,694",12
1967,Chevrolet,C10,"$23,000","13,149",5
1967,Pontiac,GTO,"$59,000","7,529",1
1967,Pontiac,GTO,"$65,000","2,763",1
1967,Chevrolet,Pickup,"$24,000","3,717",2
1967,Chevrolet,El,"$28,000","6,037",5
1967,Chevrolet,Camaro,"$54,000","3,820",3
1967,Mercedes-Benz,250SE,"$52,000","4,562",2
1967,Mercedes-Benz,230SL,"$65,000","3,677",1
1967,Ford,Bronco,"$63,000","10,455",4
1967,Ford,Mustang,"$33,000","5,900",3
1967,Chevrolet,Camaro,"$63,000","1,028",1
1967,Toyota,FJ40,"$29,000","5,349",2
1967,Pontiac,Firebird,"$55,000","10,378",5
1967,Chevrolet,Impala,"$50,000","10,558",4
1967,Chevrolet,Chevelle,"$49,000","5,134",1
1967,Pontiac,Firebird,"$25,000","9,802",4
1967,Ford,Mustang,"$298,000","33,036",12
1967,Chevrolet,Camaro,"$41,000","14,435",9
1967,Cobra,Roadster,"$77,000","6,519",3
1967,Ford,Fairlane,"$36,000","1,848",1
1967,Chevrolet,Corvette,"$85,000","2,695",0
1967,Chevrolet,Chevelle,"$65,000","1,430",0
1967,Oldsmobile,Toronado,"$29,000","7,381",4
1967,Ford,Mustang,"$26,000","5,644",8
1967,Chevrolet,Camaro,"$52,000","3,259",0
1967,Chevrolet,Chevelle,"$65,000","3,735",4
1967,Chevrolet,Corvette,"$111,000","12,223",9
1967,GMC,C10,"$26,000","4,197",0
1967,Chevrolet,Nova,"$42,000","12,172",9
1967,Chevrolet,Corvette,"$85,000","7,005",2
1967,Ford,Mustang,"$169,000","8,003",1
1967,Chevrolet,Chevelle,"$48,000","8,912",4
1967,Pontiac,Grand,"$41,000","3,137",1
1967,Volkswagen,Karmann,"$39,000","2,706",1
1967,Pontiac,Grand,"$55,000","1,489",1
1967,Chevrolet,Chevelle,"$59,000","4,337",3
1967,Chevrolet,Camaro,"$65,000","7,302",3
1967,Plymouth,Fury,"$24,000","7,971",4
1967,Chevrolet,C10,"$33,000","10,597",8
1967,Ford,Mustang,"$78,000","11,574",8
1967,Chevrolet,Camaro,"$43,000","3,342",3
1967,Volkswagen,Beetle,"$19,500","9,219",2
1967,Chevrolet,Camaro,"$42,000","9,087",2
1967,Plymouth,GTX,"$61,000","8,493",2
1967,Pontiac,GTO,"$47,000","5,300",2
1967,Chevrolet,C10,"$32,000","3,814",1
1967,Chevrolet,Nova,"$120,000","18,848",4
1967,Dodge,Charger,"$29,000","17,245",8
1967,Plymouth,GTX,"$98,000","1,533",0
1967,Jaguar,E,"$100,000","4,610",2
1967,Plymouth,GTX,"$59,000","1,813",0
1967,Chevrolet,Corvette,"$89,000","2,687",0
1967,Plymouth,Belvedere,"$59,000","3,964",2
1967,Chevrolet,El,"$25,000","5,643",5
1967,Plymouth,Belvedere,"$37,000","10,802",2
1967,Rolls,Royce,"$26,000","7,715",1
1967,Triumph,TR4,"$46,000","7,237",2
1967,Ford,Mustang,"$26,000",688,3
1967,Toyota,FJ45,"$80,000","8,847",3
1967,Chevrolet,Nova,"$43,000","3,539",0
1967,Dodge,Dart,"$29,000",615,0
1967,Chevrolet,Chevelle,"$97,000","9,742",6
1967,Chevrolet,Corvette,"$88,000","2,451",0
1967,Buick,Skylark,"$16,500","3,259",0
1967,Buick,LeSabre,"$13,000","2,489",0
1967,Chevrolet,Camaro,"$59,000","4,920",3
1967,Chevrolet,Camaro,"$143,000","5,759",2
1967,Fiat,500,"$28,000","4,542",5
1967,Ford,Mustang,"$25,000","6,096",3
1967,Mercury,Cougar,"$33,000","4,581",0
1967,Pontiac,GTO,"$91,000","2,888",1
1967,Pontiac,GTO,"$46,000","7,629",4
1967,Ford,Falcon,"$26,000","3,677",4
1967,Triumph,Spitfire,"$17,500","4,488",1
1967,Ford,Mustang,"$59,000","7,755",3
1967,Volkswagen,Beetle,"$16,500","2,438",0
1967,Chevrolet,El,"$23,000","6,120",3
1967,Ford,Mustang,"$93,000","11,127",6
1967,Oldsmobile,Cutlass,"$22,000","14,080",9
1967,Buick,Riviera,"$29,000","3,850",2
1967,Ford,F250,"$33,000","1,681",3
1967,Sunbeam,Alpine,"$19,000","4,916",1
1967,Chevrolet,Chevelle,"$70,000","4,899",2
1967,Pontiac,Firebird,"$39,000","3,115",1
1967,Chevrolet,Camaro,"$52,000","3,973",2
1967,Chevrolet,Camaro,"$45,000","2,792",3
1967,Ford,Mustang,"$117,000","4,842",3
1967,Plymouth,Belvedere,"$53,000","6,131",3
1967,AC,Cobra,"$85,000","2,123",2
1967,Chevrolet,Corvette,"$142,000","4,334",1
1967,Chevrolet,Camaro,"$79,000","4,768",4
1967,Ford,Galaxie,"$26,000","3,941",2
1967,Chevrolet,Chevelle,"$42,000","2,232",1
1967,Chevrolet,Impala,"$52,000",139,0
1967,Chevrolet,C10,"$30,000","4,020",1
1967,Chevrolet,Camaro,"$42,000","5,564",0
1967,Mercury,Cougar,"$20,000","8,687",2
1967,Austin,Healey,"$80,000","4,958",3
1968,Ford,Mustang,"$68,000","5,624",0
1968,Chevrolet,Impala,"$50,000","8,770",6
1968,Volvo,P1800S,"$45,000","6,987",1
1968,Chevrolet,Corvette,"$49,000","8,071",1
1968,Chevrolet,El,"$26,000","7,396",6
1968,Ford,Torino,"$32,000","7,980",2
1968,Oldsmobile,Cutlass,"$28,000","6,785",0
1968,Ford,Mustang,"$34,000","10,350",3
